gene,log2FC,mean_tumor,mean_normal,t_statistic,p_value,n_tumor,n_normal,fdr,abs_log2FC,regulation
SH3RF3,-0.5604937723311583,2.6306816281249312,3.1911754004560895,-4.697461505379114,7.771783567653068e-06,98,50,1.8365946794801174e-05,0.5604937723311583,NS
DCAF4,0.5604903228141747,3.2652177694635296,2.704727446649355,7.267407783756986,2.049594715392794e-11,98,50,9.300483839627375e-11,0.5604903228141747,NS
ERVMER34-1,0.5604001366933318,1.7977133014541002,1.2373131647607685,4.618443049011102,9.210508066346891e-06,98,50,2.1566974145386206e-05,0.5604001366933318,NS
CEP295,0.5602644581418303,2.1501837896550007,1.5899193315131703,5.1225987119788075,1.0102037554846746e-06,98,50,2.651852061696731e-06,0.5602644581418303,NS
FAM98A,0.5602516471037262,4.8739416469971815,4.313689999893455,9.339520945227173,1.874009040424339e-16,98,50,1.4443046237332893e-15,0.5602516471037262,NS
ZFP41,0.5602095769610145,2.4585616735918157,1.8983520966308012,6.183347112218498,6.702014525263379e-09,98,50,2.2696660930903958e-08,0.5602095769610145,NS
TUBB,0.5601858319029009,8.914473263841149,8.354287431938248,5.9930670678792515,1.8035040522827475e-08,98,50,5.828523333585358e-08,0.5601858319029009,NS
SLC25A37,0.5600621452766683,4.785329960359895,4.225267815083226,4.24193482588523,3.9297809348494345e-05,98,50,8.507195286875065e-05,0.5600621452766683,NS
RAB3A,0.5600521554303706,2.6944334585070204,2.13438130307665,4.623744822542353,8.629347169718574e-06,98,50,2.027834917324291e-05,0.5600521554303706,NS
PRELID3B,0.559896510833914,6.734860636608676,6.174964125774762,7.033250613320114,7.394220971635023e-11,98,50,3.1673464995735784e-10,0.559896510833914,NS
MIR1915HG,-0.5598775570863037,1.117965343044848,1.6778429001311517,-5.625771835395266,1.184449993296203e-07,98,50,3.464669884022844e-07,0.5598775570863037,NS
AC005682.1,-0.559820915110089,1.274231681045692,1.834052596155781,-5.305282335759403,4.305486279083926e-07,98,50,1.1778597377471694e-06,0.559820915110089,NS
PILRB,0.5596064981032445,1.5229292272404016,0.9633227291371571,4.273567864618441,3.9481751227014626e-05,98,50,8.5423286731988e-05,0.5596064981032445,NS
SNORA80B,0.5595741871966314,1.3470582959139386,0.7874841087173071,2.768172612369737,0.006377061804729416,98,50,0.010190353560939211,0.5595741871966314,NS
IGDCC4,0.559476468480588,1.2817919942357254,0.7223155257551375,6.847603409957563,1.9751272944387733e-10,98,50,8.096608801583022e-10,0.559476468480588,NS
C6orf52,0.5594278884450092,2.2348819825020687,1.6754540940570595,3.916205963272526,0.00014893180341119902,98,50,0.0002995030558865515,0.5594278884450092,NS
IFNLR1,-0.5593618238979059,2.6817857139919608,3.2411475378898666,-4.5256332636257,1.2974332267073054e-05,98,50,2.9789779544902986e-05,0.5593618238979059,NS
MRPL45P2,0.559148208657199,2.079507418493732,1.520359209836533,7.727364293363902,1.6680079344641511e-12,98,50,8.414675670411072e-12,0.559148208657199,NS
BTN3A2,-0.5591183614777337,4.792838972837433,5.351957334315167,-4.652110906352611,8.960450089163633e-06,98,50,2.1008874659441293e-05,0.5591183614777337,NS
FHL3,0.5590429790042641,5.060941769409136,4.501898790404872,5.451926058381996,2.3497255384095717e-07,98,50,6.629498766312148e-07,0.5590429790042641,NS
CDK6,-0.5590316217964979,2.8380895366908026,3.3971211584873005,-4.248312011436698,3.819218639361214e-05,98,50,8.279659790638036e-05,0.5590316217964979,NS
ZNF544,0.5589466313032516,3.4678555152960677,2.908908883992816,7.253104437649321,2.235506116121604e-11,98,50,1.0123143371833657e-10,0.5589466313032516,NS
LRPPRC,0.5589376526618546,5.656894666660591,5.0979570139987365,8.06799252320547,3.0151590285402617e-13,98,50,1.6447079799032173e-12,0.5589376526618546,NS
C15orf62,0.5588835365653693,2.040620020208287,1.4817364836429179,5.54500329081719,1.5147934629460842e-07,98,50,4.3681489365574746e-07,0.5588835365653693,NS
PCDHGB6,-0.5586906581345152,1.007723252758153,1.5664139108926682,-6.926061354609067,1.5066745358159436e-10,98,50,6.242479754651106e-10,0.5586906581345152,NS
AK3,-0.5586414235512578,5.4966087237748855,6.055250147326143,-7.71400085978395,2.1342877600177317e-12,98,50,1.0660632279784772e-11,0.5586414235512578,NS
JRKL,0.5585401821561531,4.070583388778975,3.512043206622822,6.236069083342622,4.953774737744998e-09,98,50,1.7030488861423383e-08,0.5585401821561531,NS
GLRA3,0.5584870230165995,0.6253081608948405,0.06682113787824107,5.286076879019733,7.604035455037744e-07,98,50,2.020574000375686e-06,0.5584870230165995,NS
BRCA2,0.5584383298609599,1.6293322555723249,1.070893925711365,6.50442873561996,1.1692638905136038e-09,98,50,4.381685956283648e-09,0.5584383298609599,NS
B3GAT1,0.5582537797612821,1.0054245968871438,0.44717081712586176,5.0828071223586075,1.5029674041241185e-06,98,50,3.860636230096193e-06,0.5582537797612821,NS
EFTUD2,0.5581896820443966,5.286944315316849,4.728754633272453,8.815278732623065,5.6769045518963194e-15,98,50,3.748504913283614e-14,0.5581896820443966,NS
PUF60,0.5581720770634746,6.684183515416144,6.12601143835267,6.713133672447969,6.074552424578308e-10,98,50,2.3523242264363103e-09,0.5581720770634746,NS
TMEM61,0.558159103039257,1.750206116411353,1.192047013372096,4.490022318204839,1.4570345964822059e-05,98,50,3.326462923928942e-05,0.558159103039257,NS
DUSP16,-0.5580580048054236,4.839549425587735,5.397607430393158,-5.064429090605162,1.37163132187156e-06,98,50,3.545062985648357e-06,0.5580580048054236,NS
PIP4P2,-0.5580299382213934,2.7437650056845233,3.3017949439059167,-6.39937168342653,2.0842442601023187e-09,98,50,7.521883894607417e-09,0.5580299382213934,NS
SPIB,0.5579405184805666,1.5988666076818823,1.0409260892013157,3.8470051205972435,0.0001812649832439232,98,50,0.00036124829488915205,0.5579405184805666,NS
FASN,-0.5576154238016038,6.685911011367213,7.243526435168817,-3.0399655118182465,0.0028132228381051432,98,50,0.004745629838903426,0.5576154238016038,NS
KCP,0.5574138561886087,0.9944785690957697,0.437064712907161,5.794843042561896,6.105615075790294e-08,98,50,1.8478874895742062e-07,0.5574138561886087,NS
IVD,-0.5574052122357491,4.921172643475649,5.478577855711398,-5.844569645465715,3.395985486437753e-08,98,50,1.0635364071018549e-07,0.5574052122357491,NS
SYNE4,0.5573513583440048,3.683464327007613,3.126112968663608,4.731877188717881,5.421591068991759e-06,98,50,1.3076771612617042e-05,0.5573513583440048,NS
AC017104.1,-0.5573187373584876,1.565935129809906,2.1232538671683936,-4.639072450921288,8.379172129605471e-06,98,50,1.9735115926598538e-05,0.5573187373584876,NS
AC108134.2,0.5572404382501943,1.8628967245510284,1.305656286300834,6.376255794488688,2.4160922385165034e-09,98,50,8.654593294468158e-09,0.5572404382501943,NS
RNU5B-1,0.5571955035607283,0.6707061484955587,0.11351064493483029,2.547743970388506,0.012301525919076784,98,50,0.01878408067358447,0.5571955035607283,NS
ACTR3B,0.5571952674358818,2.2737618365759733,1.7165665691400915,7.733730629910611,2.0035628112807414e-12,98,50,1.0030523792582854e-11,0.5571952674358818,NS
AC132938.5,0.5571913507592746,1.2953585319203986,0.738167181161124,5.328333341477061,3.749819587077886e-07,98,50,1.032718320115113e-06,0.5571913507592746,NS
CEP170B,0.5570753203270371,5.209946718416455,4.652871398089418,4.250598873138348,4.02716784611097e-05,98,50,8.704647414961595e-05,0.5570753203270371,NS
DOCK6,-0.5570566819383935,3.6917754619336924,4.248832143872086,-4.34842308975247,3.4196047070462995e-05,98,50,7.459341311750999e-05,0.5570566819383935,NS
CPEB2,-0.5569864277930527,3.36000674082714,3.9169931686201926,-5.535645884072309,1.3998974040465353e-07,98,50,4.0546059574043075e-07,0.5569864277930527,NS
SRP9,0.5569421714895535,7.923749506622656,7.366807335133102,7.256515111877752,2.3201859205411724e-11,98,50,1.0480143821492063e-10,0.5569421714895535,NS
TADA1,0.5568893095718574,4.384232758157614,3.8273434485857565,7.949898201950779,4.833845073112609e-13,98,50,2.583200522549073e-12,0.5568893095718574,NS
RASSF6,0.5568265984699856,2.609272725403761,2.0524461269337753,3.9141521448377903,0.0001389822235667885,98,50,0.0002803516277448867,0.5568265984699856,NS
TESPA1,-0.5567957991156873,1.7012941419677607,2.258089941083448,-5.29524935758079,5.208151477283119e-07,98,50,1.4107197782371765e-06,0.5567957991156873,NS
MORF4L1P1,-0.5567725952386615,4.476333284254515,5.033105879493177,-6.418612644936332,1.8142172268503525e-09,98,50,6.594418917788773e-09,0.5567725952386615,NS
LSM12,0.5567718623105318,3.662455277150801,3.105683414840269,8.31849814827377,9.86259614997047e-14,98,50,5.648447664409793e-13,0.5567718623105318,NS
SUGT1-DT,0.5566536603113138,1.4699343938748504,0.9132807335635366,5.7395063269891535,6.354802257268461e-08,98,50,1.9200650618056163e-07,0.5566536603113138,NS
MINK1,-0.5564026474423382,5.242348756015145,5.798751403457484,-5.385052347646692,3.669250180317569e-07,98,50,1.0112117130566536e-06,0.5564026474423382,NS
ACADSB,-0.5562400755825472,4.290379946580622,4.846620022163169,-5.097021250170602,1.1427190033663357e-06,98,50,2.9818603275251693e-06,0.5562400755825472,NS
ZSCAN18,-0.5562307166223408,2.843361391818103,3.399592108440444,-5.033936309782508,1.4123089607464786e-06,98,50,3.641036952244613e-06,0.5562307166223408,NS
MAST4,-0.5561248941833967,3.399930226345818,3.9560551205292147,-4.57832638929147,9.99354768482698e-06,98,50,2.3314732862910763e-05,0.5561248941833967,NS
UCHL5,0.5561112875297369,4.505036310507388,3.9489250229776514,8.780456347989405,5.990840149857793e-15,98,50,3.9452361868055493e-14,0.5561112875297369,NS
CCDC88A,-0.5561021374539883,1.9932853706338256,2.549387508087814,-5.950389154132045,1.9237139637555138e-08,98,50,6.200764009948749e-08,0.5561021374539883,NS
CCDC163,0.5560198031366514,2.107210340799496,1.5511905376628445,5.524500855303856,1.9438092339554526e-07,98,50,5.537302365859238e-07,0.5560198031366514,NS
RNU5A-1,0.5559912083388645,0.9082979392005005,0.352306730861636,2.563411580539177,0.011590241211580296,98,50,0.017769481630622367,0.5559912083388645,NS
TMEM165,0.5557513967393346,5.969449988144164,5.413698591404829,7.0714472727083155,6.059661170116837e-11,98,50,2.6212917098532165e-10,0.5557513967393346,NS
LSM4,0.5556848434915702,6.502466538176212,5.946781694684642,7.280124152656247,1.9085859403897368e-11,98,50,8.682591792457807e-11,0.5556848434915702,NS
AL121832.2,0.5556034010602722,2.573642801492675,2.0180394004324027,5.037146559183862,1.3952369299765233e-06,98,50,3.6007880481931724e-06,0.5556034010602722,NS
FTH1P7,-0.5555203792376764,3.8422254393965387,4.397745818634215,-4.7930056378903005,4.003544747582622e-06,98,50,9.806323757890145e-06,0.5555203792376764,NS
AC093788.1,0.5554494346909541,1.477187693283375,0.9217382585924209,5.0062009989369285,1.8374699061699337e-06,98,50,4.677239227033001e-06,0.5554494346909541,NS
AC090425.2,-0.5554409783448937,1.7113628975040578,2.2668038758489515,-4.885975663963325,3.0818003573487686e-06,98,50,7.651179193468127e-06,0.5554409783448937,NS
RELN,-0.5552110046010306,0.7489611423763902,1.3041721469774208,-5.15917102283579,1.2138971052620319e-06,98,50,3.156740462214299e-06,0.5552110046010306,NS
LINC02166,-0.5552051340514674,1.5906664231341618,2.1458715571856293,-3.4504432948886827,0.0009114614359424534,98,50,0.001652254146558674,0.5552051340514674,NS
FH,0.5551827623855141,6.583890647931906,6.028707885546392,8.988711121400698,6.784996765885941e-15,98,50,4.4341830470662344e-14,0.5551827623855141,NS
TLE2,-0.5548851902642626,4.896456510053841,5.451341700318103,-4.2651513249483,3.61374151395201e-05,98,50,7.855786697914627e-05,0.5548851902642626,NS
AL034346.1,-0.5546829076409168,0.5659909796112199,1.1206738872521367,-5.454798440935369,2.091014907645678e-07,98,50,5.935221425384726e-07,0.5546829076409168,NS
RPS29P16,0.554647388139123,1.6410278513012921,1.0863804631621692,4.254756659927455,4.2164265210921256e-05,98,50,9.081888128946249e-05,0.554647388139123,NS
CRACR2B,0.5545824874479721,4.188304585245821,3.633722097797849,3.9588055366373323,0.00011775984427054004,98,50,0.00023927927162283779,0.5545824874479721,NS
FTH1P8,-0.5545461263472737,3.5928200818522744,4.147366208199548,-3.327775492074623,0.0011931480835409365,98,50,0.002127886801795415,0.5545461263472737,NS
OGT,0.5544479173393064,5.803869444105604,5.249421526766297,4.172286959881552,5.854824292924335e-05,98,50,0.00012366522138892744,0.5544479173393064,NS
FLCN,-0.5543877048961678,3.1912858619645776,3.7456735668607455,-7.06002753816817,8.824912705735036e-11,98,50,3.750065209652213e-10,0.5543877048961678,NS
WSCD1,-0.554354307053017,1.2360063258690752,1.7903606329220922,-4.237925453900001,4.999503910473653e-05,98,50,0.00010655742913864662,0.554354307053017,NS
PRKAR1B,-0.5542587101220802,3.914147510921513,4.468406221043593,-5.34485322280259,3.5579407646738505e-07,98,50,9.82204719281028e-07,0.5542587101220802,NS
AL162377.1,-0.554246632936944,1.376689133957995,1.930935766894939,-8.441328810484501,3.0196831569579765e-14,98,50,1.8258764537781451e-13,0.554246632936944,NS
PGBD2,0.554208273801577,3.126062635793035,2.571854361991458,7.193581256382479,3.3297558762857416e-11,98,50,1.4796415188990468e-10,0.554208273801577,NS
AC106028.2,-0.5541866238647566,0.687155472479732,1.2413420963444886,-5.0785377101155555,1.9087251715113364e-06,98,50,4.847985019814453e-06,0.5541866238647566,NS
SNRPF,0.5541431361132094,5.309950322082736,4.755807185969527,7.066322466477976,9.277200335523777e-11,98,50,3.9319125387671243e-10,0.5541431361132094,NS
LINC01770,0.554133149252952,3.3108389120958073,2.7567057628428553,4.520838588980323,1.2697158855088396e-05,98,50,2.921457075345703e-05,0.554133149252952,NS
PAH,0.5541086202313688,0.6072974460863426,0.05318882585497388,4.975817286028054,2.7116384301695394e-06,98,50,6.7808144774708515e-06,0.5541086202313688,NS
SNORA12,0.5540660617171999,1.4201912925663143,0.8661252308491144,2.516976926892846,0.013004307534635268,98,50,0.01976542544167274,0.5540660617171999,NS
ADAR,0.554017409510438,7.313465994005388,6.75944858449495,6.3251851376176935,2.9763189877779862e-09,98,50,1.0540795840757436e-08,0.554017409510438,NS
TMEM81,0.5539684354804284,2.8220032585683574,2.268034823087929,7.123271783734091,4.472590846524107e-11,98,50,1.9605469318356063e-10,0.5539684354804284,NS
RPS10P2,0.553967362430962,1.312239928732917,0.7582725663019549,4.97727388782341,1.7980930161479786e-06,98,50,4.581735142528686e-06,0.553967362430962,NS
DARS1,0.5539541806670902,6.002661768939594,5.448707588272503,9.224807757430536,4.964050236554889e-16,98,50,3.675073589764651e-15,0.5539541806670902,NS
MST1,0.5539347235510421,1.7235935582526667,1.1696588347016246,5.677099054562924,7.620626783786844e-08,98,50,2.2822551069234127e-07,0.5539347235510421,NS
NAALADL2,0.5538680145919157,2.163898650496927,1.6100306359050114,5.048129809760862,1.4910914935538835e-06,98,50,3.833624598360454e-06,0.5538680145919157,NS
GOLGA5,0.5536851207243529,6.254181954920486,5.700496834196133,8.678902078621636,7.9707988090708e-15,98,50,5.166355469874076e-14,0.5536851207243529,NS
ABRACL,0.5535970402958119,6.493838249648342,5.94024120935253,5.6430961841419585,8.546677260374632e-08,98,50,2.5452972429764753e-07,0.5535970402958119,NS
USB1,0.5535711898532352,4.743257916139564,4.189686726286329,7.002968291218677,1.1737175131800355e-10,98,50,4.919788938823475e-10,0.5535711898532352,NS
RHOT2,0.5535154738019923,5.428487492828395,4.874972019026402,6.577815108749683,8.513147731656451e-10,98,50,3.247571630811713e-09,0.5535154738019923,NS
KDSR,-0.5534343643964901,4.4372048002167075,4.990639164613198,-9.067473955188074,7.524734117955028e-16,98,50,5.458198681884291e-15,0.5534343643964901,NS
CTTNBP2,-0.5533845063973297,0.9839774111615147,1.5373619175588444,-5.608426039177679,1.039595494418883e-07,98,50,3.0636623009536314e-07,0.5533845063973297,NS
POLR3A,0.5533577272988355,3.6358938694704617,3.082536142171626,6.714569185551014,4.51403453022191e-10,98,50,1.7713186412346516e-09,0.5533577272988355,NS
RNVU1-1,0.5533359013646713,1.0451236400873452,0.49178773872267384,4.159535735127976,5.570633287606891e-05,98,50,0.00011802898922302831,0.5533359013646713,NS
SCIN,0.5533232731311042,2.9914179464516417,2.4380946733205375,2.992430062663417,0.0033385278729524083,98,50,0.005565411413770671,0.5533232731311042,NS
CCZ1B,0.553294899833416,2.4096551313091443,1.8563602314757284,7.52498167261228,5.153403311771298e-12,98,50,2.4823400229796803e-11,0.553294899833416,NS
AC007731.1,0.55326264274872,1.2068215852867563,0.6535589425380364,6.810236302540657,3.3170915750051177e-10,98,50,1.3250904388510016e-09,0.55326264274872,NS
TMEM14B,0.5531571573562708,5.057248988563708,4.504091831207437,6.192837450579512,6.525885137536026e-09,98,50,2.2130579883737674e-08,0.5531571573562708,NS
RPLP0,0.5530678417864774,9.93677011977254,9.383702277986062,5.540119504459759,1.469640231307471e-07,98,50,4.244145457215516e-07,0.5530678417864774,NS
AC006017.1,0.5530182851578852,1.066781395868354,0.5137631107104689,5.924700427198903,2.153913155698327e-08,98,50,6.902177450369984e-08,0.5530182851578852,NS
NOTCH3,0.5529984890629791,5.872314083251273,5.319315594188294,3.6819682733218255,0.0003282070728322617,98,50,0.0006324990766732295,0.5529984890629791,NS
RINT1,0.5529604374444941,4.061939221382292,3.5089787839377977,7.316054221978932,1.5690385650428348e-11,98,50,7.195985794582782e-11,0.5529604374444941,NS
FCGR2C,0.5529103798877846,2.1337182125893808,1.5808078327015962,3.896356329534539,0.00015169733075545174,98,50,0.000304629856061584,0.5529103798877846,NS
BCKDK,0.5528934151147284,5.730192128680603,5.177298713565874,8.533980241515392,1.6851981395920632e-14,98,50,1.0482017431951894e-13,0.5528934151147284,NS
GMPS,0.5528223675311921,4.713547103084687,4.160724735553495,7.21535636858944,4.234311454278586e-11,98,50,1.861059589951359e-10,0.5528223675311921,NS
RPA3,0.5527577112673079,4.566663409449235,4.013905698181927,6.309183818791433,3.1958056762725266e-09,98,50,1.1273600213276767e-08,0.5527577112673079,NS
IFITM1,0.5527487641575828,7.311394485393108,6.758645721235525,3.5808525408082272,0.00047311583534373274,98,50,0.0008926628508493686,0.5527487641575828,NS
ZFP62,0.5526530064621529,4.194679931907541,3.6420269254453883,5.9129651577418825,2.5159761225376702e-08,98,50,7.992305409381458e-08,0.5526530064621529,NS
