gene,log2FC,mean_tumor,mean_normal,t_statistic,p_value,n_tumor,n_normal,fdr,abs_log2FC,regulation
CAVIN2,-4.18092006429727,2.7298602326196955,6.910780296916966,-25.244881825268816,9.059273828862779e-54,100,50,8.845022002810175e-50,4.18092006429727,DOWN
CIDEA,-4.180232111817761,1.3498631463154025,5.530095258133164,-12.222371333045613,4.0782547613853315e-19,100,50,7.28665759176594e-18,4.180232111817761,DOWN
G0S2,-4.080599997710064,4.368499354122394,8.449099351832459,-12.233712151502381,1.2083586054551124e-20,100,50,2.753281037190429e-19,4.080599997710064,DOWN
MUCL1,-4.040142190327778,3.600551848928219,7.640694039255997,-7.64751274913987,1.6612005221731756e-11,100,50,1.0443741982123503e-10,4.040142190327778,DOWN
COMP,4.034424022584641,6.263492535795484,2.229068513210843,14.33408270322767,2.108760850881979e-29,100,50,1.9892644026653335e-27,4.034424022584641,UP
AQP7,-4.032511684515156,1.1206878773382856,5.153199561853442,-15.084963102447144,9.302420208414355e-24,100,50,3.320810958129929e-22,4.032511684515156,DOWN
CA4,-4.018683208082447,0.5208295626502458,4.539512770732692,-20.62902599553571,1.4516190691983428e-31,100,50,2.0246975403025742e-29,4.018683208082447,DOWN
OXTR,-4.008102530714614,2.648066850380821,6.6561693810954345,-10.933018032586741,1.7453671743184969e-16,100,50,2.1680524690150947e-15,4.008102530714614,DOWN
PCOLCE2,-3.9761343332795347,1.7144344756191543,5.690568808898689,-12.141343950357463,2.7636616651830686e-19,100,50,5.0863356584382455e-18,3.9761343332795347,DOWN
CRYAB,-3.8874316484767055,4.461960528400369,8.349392176877075,-17.6745776041968,5.353997731037415e-38,100,50,2.7512503603675687e-35,3.8874316484767055,DOWN
KCNIP2,-3.8740904378042025,1.5815394765979347,5.455629914402137,-12.843176497098417,3.160793433409547e-19,100,50,5.77910237586032e-18,3.8740904378042025,DOWN
PPP1R1A,-3.8733736360551085,2.2853052099434294,6.158678845998538,-14.220347902282004,1.6930142036287743e-26,100,50,9.208771129320075e-25,3.8733736360551085,DOWN
HSPB6,-3.824465404254427,1.8545821851673616,5.6790475894217884,-15.929599155382366,1.3130615623408645e-26,100,50,7.222578345867623e-25,3.824465404254427,DOWN
PIGR,-3.8164823189527133,2.992312751626693,6.808795070579406,-8.367289211308341,1.1908738690525566e-12,100,50,8.683418237860073e-12,3.8164823189527133,DOWN
FOSB,-3.806328128807517,3.6584857575613188,7.464813886368836,-12.064358699495992,3.8800708085907424e-20,100,50,8.194857912677746e-19,3.806328128807517,DOWN
CST1,3.8056387020684874,4.060711417957822,0.2550727158893341,13.297341577610679,6.18020907086059e-25,100,50,2.6259649180415323e-23,3.8056387020684874,UP
SYNM,-3.794231955495225,3.7336166924522143,7.527848647947439,-17.559979409543303,6.094261617364828e-38,100,50,3.0513499128790513e-35,3.794231955495225,DOWN
CES1,-3.7822478592011595,2.814211300523915,6.596459159725074,-12.90343363731653,2.1933638803931784e-21,100,50,5.533568022278759e-20,3.7822478592011595,DOWN
HSPB7,-3.781867457919704,1.8297369479678347,5.6116044058875385,-10.9872314946229,5.941452351345418e-16,100,50,6.88130130870237e-15,3.781867457919704,DOWN
LGALS12,-3.7578942038394527,1.2949019862009457,5.052796190040398,-12.147873965211685,1.0209083758058889e-18,100,50,1.7289920081840062e-17,3.7578942038394527,DOWN
CXCL2,-3.7460673498581722,1.909776677666851,5.655844027525023,-16.48962579816842,6.219845048160195e-31,100,50,7.687019889583807e-29,3.7460673498581722,DOWN
LIPE,-3.7427172289632242,2.985709101809083,6.728426330772307,-11.708074133190753,2.2996374671468047e-18,100,50,3.701980282026023e-17,3.7427172289632242,DOWN
MIR145,-3.7248896421038986,2.0146700077751736,5.739559649879072,-14.106185457439818,2.265523771689155e-25,100,50,1.0312093867080217e-23,3.7248896421038986,DOWN
KRT14,-3.7197222371663505,5.2375160392779945,8.957238276444345,-7.314729473428569,9.345125189085589e-11,100,50,5.275578478383183e-10,3.7197222371663505,DOWN
S100B,-3.707222430456248,2.7817768374456096,6.488999267901858,-15.27749076175973,3.746851022094657e-32,100,50,6.046674372598542e-30,3.707222430456248,DOWN
ECRG4,-3.6985166935705727,2.067051527357337,5.76556822092791,-14.923862968628951,4.122642709724602e-31,100,50,5.331314184953134e-29,3.6985166935705727,DOWN
SLC19A3,-3.689353728512631,1.0691123478530071,4.758466076365639,-12.365391034381483,1.9556915347047186e-18,100,50,3.171826295529821e-17,3.689353728512631,DOWN
PDK4,-3.67714072353876,4.440262960345721,8.117403683884481,-15.287329252640834,1.0784577384631327e-28,100,50,8.774601774570662e-27,3.67714072353876,DOWN
FMO2,-3.6638606489931576,2.693195008231255,6.357055657224413,-19.779358004742235,5.152585148116187e-43,100,50,8.384544182272065e-40,3.6638606489931576,DOWN
HBA2,-3.6560430150335286,1.8621946837470835,5.518237698780612,-11.445413518078974,2.7310429008440102e-17,100,50,3.811942439226661e-16,3.6560430150335286,DOWN
LINC01614,3.655982792469346,4.278729727334704,0.6227469348653577,19.0482511414217,5.654895678391736e-41,100,50,6.134619328441968e-38,3.655982792469346,UP
CFD,-3.6526638084694776,5.002789902438763,8.65545371090824,-13.858364292881856,7.706941702409751e-26,100,50,3.8293498886248146e-24,3.6526638084694776,DOWN
BTNL9,-3.6464639106196217,2.0523037386542975,5.698767649273919,-19.02659731392684,8.81445722953809e-35,100,50,2.5311750929586805e-32,3.6464639106196217,DOWN
TNXB,-3.6434823230924898,1.7549204407744,5.39840276386689,-18.931548908863093,8.629462561031336e-33,100,50,1.604833480278656e-30,3.6434823230924898,DOWN
S100P,3.6264507631068073,6.300826942085094,2.674376178978287,9.901262832841613,1.3082882659145e-17,100,50,1.9121964796790747e-16,3.6264507631068073,UP
AKR1C2,-3.623282366494961,1.6554928658805164,5.2787752323754775,-12.844753683231126,1.0348116807708875e-21,100,50,2.7232840553117414e-20,3.623282366494961,DOWN
STAC2,-3.6184765940348544,2.939123072647141,6.557599666681996,-8.193367321270683,5.365953161289769e-13,100,50,4.104229039581093e-12,3.6184765940348544,DOWN
ITIH5,-3.6167295179623733,2.242405308487166,5.859134826449539,-18.852933990628152,4.35182180789369e-34,100,50,1.0829610716749907e-31,3.6167295179623733,DOWN
THRSP,-3.606927124188998,3.5669332752558973,7.173860399444895,-11.75554298943777,3.7012877968051785e-22,100,50,1.0505094012821906e-20,3.606927124188998,DOWN
ATP1A2,-3.576897673528319,1.1492544307952663,4.726152104323585,-15.599580814166936,1.3162825905418294e-25,100,50,6.2843643387555746e-24,3.576897673528319,DOWN
UBE2C,3.57581798414946,6.174750853791024,2.598932869641564,17.103451177400924,8.967725760658497e-34,100,50,2.0127905853836607e-31,3.57581798414946,UP
CLEC3B,-3.575199485691747,3.1822432198878374,6.757442705579584,-17.051519760665595,2.788346535188272e-27,100,50,1.7285092950038536e-25,3.575199485691747,DOWN
OPRPN,-3.5444689208979048,1.2604382925084705,4.804907213406375,-8.343978134512918,3.4274349877314895e-12,100,50,2.3582636717911486e-11,3.5444689208979048,DOWN
TMEM132C,-3.4889843608980065,0.9165865352436796,4.405570896141686,-15.95638957299348,1.3243801080751141e-25,100,50,6.307602529361647e-24,3.4889843608980065,DOWN
HSD11B1-AS1,-3.4868840698292294,1.009384784215519,4.496268854044748,-12.850499985960308,3.764534762517123e-19,100,50,6.775121687343028e-18,3.4868840698292294,DOWN
SAA2,-3.4858468844547073,1.7011468555260019,5.186993739980709,-12.055468690134845,3.6831285723034455e-19,100,50,6.640854259590893e-18,3.4858468844547073,DOWN
PAMR1,-3.4611088447355374,2.423764572986666,5.884873417722203,-20.308799193417546,1.2247695193004308e-38,100,50,7.473773251056098e-36,3.4611088447355374,DOWN
GPX3,-3.44076082107531,5.515083899661484,8.955844720736794,-12.731141862948654,7.21080228997523e-21,100,50,1.6903401718649015e-19,3.44076082107531,DOWN
MYH11,-3.430868296990423,3.092078147548279,6.522946444538702,-17.010563586729855,4.990031325558157e-35,100,50,1.5225053389714708e-32,3.430868296990423,DOWN
AOC3,-3.418788933610309,4.3191652014726944,7.737954135083004,-13.850759673621234,1.163052715298677e-22,100,50,3.593501641081846e-21,3.418788933610309,DOWN
MME,-3.410723628943498,2.924208634408105,6.334932263351603,-18.746254810787573,6.397270638198343e-41,100,50,6.574710723794686e-38,3.410723628943498,DOWN
CCL21,-3.4093932058539815,3.9061901700401993,7.315583375894181,-12.00987074231666,1.6695430506244032e-23,100,50,5.740673923151087e-22,3.4093932058539815,DOWN
MAOA,-3.4012978081232417,3.1631230751880413,6.564420883311283,-14.429340831549379,2.8099956761898335e-28,100,50,2.0784388473090484e-26,3.4012978081232417,DOWN
MMP13,3.3980892254259274,3.855861101572949,0.4577718761470216,14.111677856707104,1.4455668061628305e-28,100,50,1.1474627245504713e-26,3.3980892254259274,UP
KRT5,-3.395221594648728,5.096204590614693,8.491426185263421,-7.042309139677961,2.644314305142409e-10,100,50,1.3970650821568135e-09,3.395221594648728,DOWN
GLYAT,-3.387836442912538,0.3467266580548085,3.734563100967346,-11.942500577841635,1.258899479797858e-16,100,50,1.601467761694643e-15,3.387836442912538,DOWN
ADH1C,-3.3620897229053632,1.320697082727075,4.682786805632438,-19.427524472469663,2.5610239385541425e-39,100,50,1.9234274787748748e-36,3.3620897229053632,DOWN
ACKR1,-3.357924880967001,3.956355996833294,7.314280877800295,-13.731238857127384,3.449258909073209e-28,100,50,2.494580693239724e-26,3.357924880967001,DOWN
ABCA8,-3.3460847991910327,1.3640699403995713,4.710154739590604,-18.231916305746022,1.8746907767312147e-31,100,50,2.542158805363224e-29,3.3460847991910327,DOWN
IL33,-3.3426662653047363,3.011593624063512,6.354259889368248,-18.72650821752691,7.111835831559026e-41,100,50,6.943640914142655e-38,3.3426662653047363,DOWN
DPT,-3.323004931027666,3.7607834843104775,7.083788415338144,-12.836638552368907,3.329451996056851e-22,100,50,9.574993980412686e-21,3.323004931027666,DOWN
ACTG2,-3.316216565574373,3.9764820889590053,7.292698654533378,-10.445372803684796,9.650788901214858e-19,100,50,1.637280233484123e-17,3.316216565574373,DOWN
APOD,-3.3112915334196806,7.53115840093756,10.84244993435724,-11.258355478114357,1.6153248899408785e-21,100,50,4.1667700298382476e-20,3.3112915334196806,DOWN
MYOC,-3.3093467476898577,0.16850456230823496,3.4778513099980928,-11.216996161483502,2.8354073480640207e-15,100,50,3.037136548856069e-14,3.3093467476898577,DOWN
COL17A1,-3.3082699019608865,3.189119046379566,6.497388948340452,-8.693554329712358,1.6834944793599087e-13,100,50,1.3876570999772452e-12,3.3082699019608865,DOWN
NEK2,3.2929558666560137,4.578751163499649,1.2857952968436352,19.33693367517406,3.311424846643264e-39,100,50,2.3948960363112228e-36,3.2929558666560137,UP
TAT,-3.2899409067661423,1.8593616140509561,5.149302520817098,-7.667176422227484,1.0930726215638637e-11,100,50,7.058342950157925e-11,3.2899409067661423,DOWN
OGN,-3.2831076213216552,3.3409919490768876,6.624099570398543,-14.799136400627885,2.3212799838750574e-30,100,50,2.5608832906852114e-28,3.2831076213216552,DOWN
AKR1C1,-3.2686611250221906,1.363278588745189,4.6319397137673795,-13.597350145727638,5.863550554565715e-22,100,50,1.6058562647826748e-20,3.2686611250221906,DOWN
GPC3,-3.268352283521938,3.9775565972614646,7.245908880783403,-14.86209346502464,1.5394640836119605e-30,100,50,1.7683008918053382e-28,3.268352283521938,DOWN
GYG2,-3.2669653601817954,3.3808968520100873,6.647862212191883,-10.610194210413708,5.407894652753626e-16,100,50,6.293203747575689e-15,3.2669653601817954,DOWN
CAV1,-3.2568044885537937,5.8283037925431564,9.08510828109695,-18.962826356720363,4.280804197445463e-34,100,50,1.0829610716749907e-31,3.2568044885537937,DOWN
GPIHBP1,-3.250847150028521,2.2203885083972836,5.471235658425805,-17.41053836734601,7.590823890766011e-33,100,50,1.425250174182576e-30,3.250847150028521,DOWN
TNMD,-3.2250519406276346,1.0502143674592141,4.275266308086849,-13.174579408195799,9.756876241861102e-22,100,50,2.5816059942387768e-20,3.2250519406276346,DOWN
GPAM,-3.21281886733259,3.313694280597163,6.526513147929753,-11.864761920846925,2.5108392713838722e-17,100,50,3.527277586497329e-16,3.21281886733259,DOWN
CNN1,-3.2118075246362165,4.216642303042514,7.4284498276787305,-12.526119224155552,3.4631782541466905e-22,100,50,9.930320377198595e-21,3.2118075246362165,DOWN
PITX1,3.2040891855459037,4.482434001504481,1.2783448159585769,13.704677549182342,1.2213873177666475e-27,100,50,7.923598057817052e-26,3.2040891855459037,UP
RERGL,-3.170218727061903,1.2724464644222615,4.442665191484164,-20.201117128012395,1.459047185766806e-42,100,50,2.0350581711763157e-39,3.170218727061903,DOWN
WIF1,-3.169830494849971,1.154866336926596,4.324696831776567,-9.17081010446811,7.91447671946202e-15,100,50,7.921372983133515e-14,3.169830494849971,DOWN
MMRN1,-3.1682982222612384,1.7143366575803305,4.882634879841569,-14.010114841575744,3.243015244049289e-24,100,50,1.2392633790714378e-22,3.1682982222612384,DOWN
GJB2,3.162619263291674,5.0055680994253375,1.8429488361336634,14.274768601037037,1.4864269588601386e-29,100,50,1.4512729612830963e-27,3.162619263291674,UP
PCK1,-3.1556277716477537,0.7094904076125819,3.8651181792603357,-10.55593609758568,2.847577390295961e-15,100,50,3.048500202867831e-14,3.1556277716477537,DOWN
NTRK2,-3.1522486141277,2.87372800910809,6.02597662323579,-15.373378080164034,2.7893561766794985e-32,100,50,4.655363936924835e-30,3.1522486141277,DOWN
CNTFR,-3.150897607809361,2.1016516301842265,5.252549237993588,-13.59903922777914,8.018018106916501e-28,100,50,5.398891019784776e-26,3.150897607809361,DOWN
FAM107A,-3.147549765032398,1.9378302095149784,5.085379974547377,-18.727120365472473,2.1598460236811543e-38,100,50,1.2404503913065265e-35,3.147549765032398,DOWN
CA3,-3.144745857060809,1.115712805819117,4.260458662879926,-11.536729096498958,1.1595092978356077e-17,100,50,1.7062349705226763e-16,3.144745857060809,DOWN
TOP2A,3.143812794737623,6.003330946954097,2.8595181522164745,13.730183585498711,1.7673983441082953e-24,100,50,6.986232280445887e-23,3.143812794737623,UP
KLK5,-3.128258440666706,2.7306946769415945,5.8589531176083005,-7.960369184046269,1.560136834040574e-12,100,50,1.1225052305935995e-11,3.128258440666706,DOWN
SOX10,-3.1282110799079943,2.6544913898772986,5.782702469785293,-8.202069806621422,3.166068108831914e-13,100,50,2.504002104542762e-12,3.1282110799079943,DOWN
IGFBP6,-3.124400755385828,4.255792218677764,7.3801929740635925,-17.6817066436268,1.035367525076369e-32,100,50,1.889497351604323e-30,3.124400755385828,DOWN
CDO1,-3.1182891170318414,2.7161083704307276,5.834397487462569,-13.73989602291191,1.6755799614823545e-24,100,50,6.636724119242584e-23,3.1182891170318414,DOWN
ZBTB16,-3.1042124694036337,1.6466756501171653,4.750888119520799,-14.3970324333228,5.868235626670332e-27,100,50,3.441112224684432e-25,3.1042124694036337,DOWN
ACVR1C,-3.103249669600882,0.6656635454431629,3.768913215044045,-12.036087728164995,4.4298979716959375e-17,100,50,5.990485989841175e-16,3.103249669600882,DOWN
NPR1,-3.101343353229399,2.6401686954473553,5.741512048676754,-16.953076878325433,1.3546025772670999e-28,100,50,1.0796458990324351e-26,3.101343353229399,DOWN
ITGA7,-3.0875895908859463,2.6816007933845634,5.76919038427051,-13.86348782243571,4.34513154602433e-23,100,50,1.4212292076920785e-21,3.0875895908859463,DOWN
KIT,-3.0850892747911884,3.868479932814044,6.9535692076052324,-10.551542910062476,1.4032775701735705e-17,100,50,2.0388244875579845e-16,3.0850892747911884,DOWN
MYBL2,3.062869815675113,5.470762650610746,2.4078928349356334,13.046956582293843,5.592363519240144e-25,100,50,2.4000457679165336e-23,3.062869815675113,UP
SORBS1,-3.0621342453261313,3.909061786558903,6.971196031885034,-13.243047461748645,8.060709619528602e-22,100,50,2.1561846128840412e-20,3.0621342453261313,DOWN
LRRC15,3.0619262472286044,5.665133431424888,2.6032071841962834,12.344961073867154,1.6369752671288369e-24,100,50,6.510227299638452e-23,3.0619262472286044,UP
MEOX1,-3.0618100471663228,2.1826081907465333,5.244418237912856,-17.151890235537774,3.2686650612086584e-35,100,50,1.0463479122987127e-32,3.0618100471663228,DOWN
SLC2A4,-3.048308142151537,0.8471356110013438,3.8954437531528807,-15.599722187561783,2.288903996701821e-22,100,50,6.782310826038916e-21,3.048308142151537,DOWN
PLAC9,-3.0448372110872453,3.2578165252367506,6.302653736323996,-15.085296392887532,3.5325549541677765e-27,100,50,2.155631268438568e-25,3.0448372110872453,DOWN
SMYD1,-3.041911681674287,0.5271719352127827,3.56908361688707,-11.492670116619527,1.0382007807403177e-16,100,50,1.337265609862545e-15,3.041911681674287,DOWN
TPX2,3.028057804997948,5.862985015610256,2.8349272106123085,16.933185140914905,4.419262598131717e-34,100,50,1.0829610716749907e-31,3.028057804997948,UP
GABRP,-3.0034104697049657,3.9144141321970785,6.917824601902044,-6.660430477147479,1.0287931908051572e-09,100,50,5.037423429501581e-09,3.0034104697049657,DOWN
NKAIN1,2.9776747292861936,4.540817140949608,1.5631424116634145,10.689348827631822,4.183596896880315e-20,100,50,8.774768700900314e-19,2.9776747292861936,UP
MYBPC1,-2.9727147681693156,1.2494059580219148,4.22212072619123,-7.6405802956093725,8.102322550751818e-11,100,50,4.6139997797763413e-10,2.9727147681693156,DOWN
SVEP1,-2.97040563767439,2.548693937279876,5.519099574954266,-14.369352223013818,3.403044999652241e-24,100,50,1.2953461931424818e-22,2.97040563767439,DOWN
MAMDC2,-2.966953076166533,2.168631368379163,5.135584444545696,-18.593650358296866,3.887602193297595e-40,100,50,3.3005742621096583e-37,2.966953076166533,DOWN
TGFBR3,-2.9587722920901633,3.77455499066222,6.733327282752383,-15.482677178633828,1.1044129918566778e-32,100,50,1.9785204121087477e-30,2.9587722920901633,DOWN
MEOX2,-2.9360951616333133,2.3837123537317795,5.319807515365093,-19.31964111026201,1.5544122162626364e-38,100,50,9.197881014230456e-36,2.9360951616333133,DOWN
AUXG01000058.1,-2.9269589536123,0.9035389417283894,3.83049789534069,-14.983882051545914,2.646599601770635e-22,100,50,7.771451191545141e-21,2.9269589536123,DOWN
HLF,-2.920809242662588,1.8285809707741434,4.749390213436731,-17.9234289113048,3.723389305747191e-38,100,50,2.0196284159257055e-35,2.920809242662588,DOWN
ENPP2,-2.917527574066325,3.6399721160241025,6.557499690090427,-16.07920456059672,1.4030728665319326e-30,100,50,1.6308216586172052e-28,2.917527574066325,DOWN
MMP1,2.9174818845434105,3.518516451471362,0.6010345669279515,11.737231129540678,3.0635871707921465e-22,100,50,8.862617286527148e-21,2.9174818845434105,UP
PI15,-2.9071479660823254,2.568339184863258,5.475487150945583,-8.167491066457451,8.050373361035151e-13,100,50,5.98855773794032e-12,2.9071479660823254,DOWN
GDF10,-2.905644160545421,0.9862671602660009,3.891911320811422,-17.0262456463222,5.027379183126222e-28,100,50,3.5568707720618023e-26,2.905644160545421,DOWN
LRRN4CL,-2.887395540371193,1.8718916088629722,4.759287149234165,-17.31849579140688,4.8194787824580866e-32,100,50,7.46904461786183e-30,2.887395540371193,DOWN
MISP,2.8809941967850783,4.998731723531511,2.117737526746433,11.447601695850983,9.387160468652931e-22,100,50,2.4939194894066093e-20,2.8809941967850783,UP
ADAMTS5,-2.87103835669356,2.431524196569843,5.302562553263403,-19.751492247597728,1.0288016954063504e-40,100,50,9.566386050571336e-38,2.87103835669356,DOWN
BIRC5,2.8602117701141263,4.9038459797409,2.043634209626774,13.240705683566983,4.398638049557299e-24,100,50,1.6517731768020266e-22,2.8602117701141263,UP
BBOX1,-2.8574359512033904,1.979728519697449,4.83716447090084,-9.737195107512997,2.525355823182405e-16,100,50,3.0590957294840462e-15,2.8574359512033904,DOWN
HAS3,-2.8505108328482294,1.8010100581384914,4.6515208909867205,-12.115823205076747,5.236472528018835e-19,100,50,9.228573921897454e-18,2.8505108328482294,DOWN
ANGPTL1,-2.848349581181072,1.6386092650521624,4.486958846233234,-17.669407464505756,3.2257643527249367e-31,100,50,4.227483256084553e-29,2.848349581181072,DOWN
PTN,-2.843663949604995,4.752869220791632,7.596533170396627,-7.656204234794237,2.463559228163429e-11,100,50,1.5080226033964664e-10,2.843663949604995,DOWN
CDC20,2.8350657824517396,5.542482424697585,2.7074166422458457,13.726627226342302,3.2092360951786666e-26,100,50,1.70290090300418e-24,2.8350657824517396,UP
DMD,-2.833925247665279,1.6949522118866225,4.528877459551902,-21.067575794047578,3.4986326431856356e-45,100,50,8.539724952935738e-42,2.833925247665279,DOWN
PDE2A,-2.824685944204842,1.9651774725644113,4.789863416769253,-20.221610374331334,1.0518064348859658e-34,100,50,2.9766122107272833e-32,2.824685944204842,DOWN
CX3CL1,-2.823579319628444,4.598113693526781,7.421693013155225,-11.590611272355678,1.2216286536909983e-20,100,50,2.780273044361786e-19,2.823579319628444,DOWN
TMEM100,-2.8191504703563863,1.4025175546816586,4.221668025038045,-15.05208329590384,5.6416651067254755e-27,100,50,3.328241526858863e-25,2.8191504703563863,DOWN
MAP1LC3C,-2.8187837517054652,0.8879179670646867,3.706701718770152,-16.041165732149064,4.024120285969417e-24,100,50,1.5140461815823662e-22,2.8187837517054652,DOWN
KRT17,-2.809289066946043,5.3653975512383045,8.174686618184348,-5.6591223303677305,1.8569867092405296e-07,100,50,6.615832780758953e-07,2.809289066946043,DOWN
AP001528.2,-2.8059899248531424,1.6543341487620018,4.460324073615144,-15.283168062643696,2.6461450059247536e-24,100,50,1.0231935352612408e-22,2.8059899248531424,DOWN
VIT,-2.8034222513128038,1.514085509179586,4.31750776049239,-17.878633334211706,2.9950076923363534e-38,100,50,1.6709575773786277e-35,2.8034222513128038,DOWN
ACACB,-2.803286116449654,2.8350707672133875,5.638356883663041,-13.585012282429645,2.996349349736791e-23,100,50,1.0018786601423e-21,2.803286116449654,DOWN
KIF4A,2.7977641199500707,4.087569401278787,1.2898052813287166,17.14583254815168,1.7660719915476027e-35,100,50,5.9458772032672474e-33,2.7977641199500707,UP
KIF20A,2.7945636036026498,4.527172054356883,1.732608450754233,15.39067357463447,5.385024173326128e-30,100,50,5.585969247121322e-28,2.7945636036026498,UP
ANGPTL7,-2.794280882262466,0.4527141993575502,3.246995081620016,-12.112163587383117,3.704973650138769e-18,100,50,5.820355628822184e-17,2.794280882262466,DOWN
EGFR,-2.7869553055620484,3.0216269923458547,5.808582297907903,-18.334926029538916,8.75263366182128e-40,100,50,7.121361563099339e-37,2.7869553055620484,DOWN
SLC7A10,-2.784437586023025,0.6332324145514229,3.417670000574448,-10.142952756756674,1.856107833920591e-14,100,50,1.7585743655006006e-13,2.784437586023025,DOWN
LINC02587,-2.7802780756844507,0.6440780807865194,3.42435615647097,-17.026067183421628,6.298421047110191e-25,100,50,2.662105363353262e-23,2.7802780756844507,DOWN
ID4,-2.779479148471151,3.8860250099717293,6.6655041584428805,-12.718353932552752,5.7652265194583455e-25,100,50,2.463404337975123e-23,2.779479148471151,DOWN
ABCA9,-2.7771081515507516,1.2433734994214243,4.020481650972176,-16.957131996853416,1.4004311744166334e-27,100,50,8.96597362060118e-26,2.7771081515507516,DOWN
CAV2,-2.770806399929679,3.7147951525666354,6.485601552496314,-18.023421868743785,1.463213809214559e-32,100,50,2.5285111550913887e-30,2.770806399929679,DOWN
KLB,-2.7703263746189357,0.8860244830882208,3.6563508577071566,-10.573041383471166,6.4219649424784564e-15,100,50,6.514374515936458e-14,2.7703263746189357,DOWN
GSTM5,-2.765800824115487,1.1312115572092032,3.89701238132469,-11.093116218843875,4.1749662504978737e-16,100,50,4.931915666876708e-15,2.765800824115487,DOWN
CLDN5,-2.7650246111300003,2.8657593255071587,5.630783936637159,-15.648438396868986,7.539220295017294e-31,100,50,9.143997186385262e-29,2.7650246111300003,DOWN
EGR1,-2.752638763869161,7.27891502578413,10.031553789653291,-11.194461387990202,3.410777399081911e-19,100,50,6.189800211140565e-18,2.752638763869161,DOWN
MATN2,-2.751689875050889,3.7718393383155218,6.523529213366411,-15.455205787309831,2.4822171749342033e-32,100,50,4.178470239218981e-30,2.751689875050889,DOWN
KLK7,-2.7491007655553177,1.8393761414035104,4.588476906958828,-8.501348648573407,1.02736876401202e-13,100,50,8.71478273451899e-13,2.7491007655553177,DOWN
PPARG,-2.747028671026147,2.722034994819989,5.469063665846136,-13.14552644070614,1.5086452997153382e-21,100,50,3.909183957723308e-20,2.747028671026147,DOWN
FGF2,-2.7450706532414477,1.920126113118602,4.66519676636005,-15.927963096020175,4.130315941563088e-32,100,50,6.504248337976001e-30,2.7450706532414477,DOWN
SRPX,-2.7420888006136774,4.428990155484275,7.171078956097952,-16.4983614683856,3.712200378782364e-33,100,50,7.177043247176556e-31,2.7420888006136774,DOWN
DGAT2,-2.741992725729022,2.9185753152780642,5.660568041007086,-8.709716625186338,7.310516364306693e-13,100,50,5.477837799148764e-12,2.741992725729022,DOWN
PALMD,-2.7409520979310993,3.2989357341417436,6.039887832072843,-18.10134286908582,2.8850620225281028e-33,100,50,5.80789753751611e-31,2.7409520979310993,DOWN
ADRB2,-2.736458465157672,2.0701435760481903,4.8066020412058625,-20.308396993574732,3.873276918682348e-38,100,50,2.0441480646246002e-35,2.736458465157672,DOWN
FOS,-2.736147006508043,6.967960466879498,9.704107473387541,-11.017960962238167,1.9094678789102552e-19,100,50,3.602529398210681e-18,2.736147006508043,DOWN
SOD3,-2.734899579070839,4.099131843641055,6.8340314227118935,-13.664244953094665,2.0035146788359099e-25,100,50,9.227035644723776e-24,2.734899579070839,DOWN
PI3,-2.725977257884229,1.9043998909120765,4.630377148796305,-8.456927333709354,9.203863692122026e-14,100,50,7.861935534386126e-13,2.725977257884229,DOWN
ASF1B,2.7229386208768225,5.464202495660439,2.7412638747836167,16.154968138374898,4.785881948331331e-29,100,50,4.209635892120085e-27,2.7229386208768225,UP
AC007906.2,-2.7181201986058454,1.5961661421916506,4.314286340797496,-12.268409932037866,5.868151039263202e-21,100,50,1.390623608539958e-19,2.7181201986058454,DOWN
FGFBP2,-2.7170146009626377,0.9217272380556493,3.638741839018287,-10.377667944804111,2.085308749845209e-15,100,50,2.272311604811797e-14,2.7170146009626377,DOWN
MFAP4,-2.7151354746365177,5.774892037990949,8.490027512627467,-12.189039435651072,1.0459619278003988e-23,100,50,3.7121203604335295e-22,2.7151354746365177,DOWN
INHBA,2.7040229060872476,4.709084811708736,2.005061905621488,16.020030884379107,3.926599659957298e-34,100,50,1.0088777836840283e-31,2.7040229060872476,UP
KLF15,-2.703524963405922,1.4616167699473641,4.165141733353286,-15.975034592196856,1.2990899128930825e-28,100,50,1.0396446200435748e-26,2.703524963405922,DOWN
GALNT15,-2.7014944047254685,2.441613617804701,5.1431080225301695,-12.927962828349115,2.5543008051562454e-21,100,50,6.392068424382733e-20,2.7014944047254685,DOWN
ITM2A,-2.7006145346874098,4.674643049066982,7.375257583754392,-18.496643244863805,1.0534752732727919e-39,100,50,8.228484664479122e-37,2.7006145346874098,DOWN
TP63,-2.698786140650731,2.2592845447533385,4.95807068540407,-9.534795840235292,2.9578522600165137e-15,100,50,3.163087682439346e-14,2.698786140650731,DOWN
IQGAP3,2.6986807030435345,4.037022544547736,1.3383418415042017,16.647500908437816,9.577046283676215e-34,100,50,2.1251248043334712e-31,2.6986807030435345,UP
ALDH1A1,-2.697149275481028,4.4363361751045645,7.133485450585592,-15.961044303369448,3.8824292913913987e-32,100,50,6.214114489590151e-30,2.697149275481028,DOWN
CLDN8,-2.689138708634694,3.002106053718947,5.691244762353641,-7.916044159529203,1.1995315728337632e-11,100,50,7.71262858831903e-11,2.689138708634694,DOWN
EBF1,-2.684826451913831,2.622680243487082,5.307506695400913,-15.921767729336882,6.470271430619383e-26,100,50,3.2573982550541204e-24,2.684826451913831,DOWN
