gene,sl_n_drivers,sl_drivers,deg_cancers_up,deg_cancers_down,deg_max_log2fc,deg_min_fdr,n_approved_drugs,n_total_drugs,is_druggable,top_drugs,dep_auc,n_dependent_lines,sl_max_lineages,sl_is_universal,composite_score
TPSAB1,0,,0,1,2.237066925112166,4.0672090463752815e-24,0,0,False,,0.5,0,0,False,0.06666666666666667
TPSB2,0,,0,1,2.274149020873236,2.0589412545512585e-15,0,0,False,,0.5,0,0,False,0.06666666666666667
TPSP2,0,,1,0,1.6086117511815714,2.663463838956904e-10,0,0,False,,0.5,0,0,False,0.06666666666666667
TPT1-AS1,0,,0,1,1.2600336973416937,2.0532166331580065e-13,0,0,False,,0.5,0,0,False,0.06666666666666667
TSPAN2,0,,0,1,1.021107343537364,3.017283546345525e-12,0,0,False,,0.5,0,0,False,0.06666666666666667
TSPAN4,0,,0,1,1.0717010802557114,7.362594307666877e-18,0,0,False,,0.5,0,0,False,0.06666666666666667
TSPAN8,0,,0,1,1.2986707748417752,1.3479513998902749e-06,0,0,False,,0.5,0,0,False,0.06666666666666667
TSPAN9,0,,0,1,1.0098741917183949,1.2811221752908131e-14,0,0,False,,0.5,0,0,False,0.06666666666666667
TSSC2,0,,0,1,1.060256578512205,4.202489842745833e-17,0,0,False,,0.5,0,0,False,0.06666666666666667
TSTD1,0,,1,0,1.0394287062823118,1.1952475880717382e-09,0,0,False,,0.5,0,0,False,0.06666666666666667
TPRG1,0,,0,1,1.2379037206325634,1.4878311147173131e-30,0,0,False,,0.5,0,0,False,0.06666666666666667
TPBG,0,,1,0,1.3776655018726558,3.4176802167909205e-20,0,0,False,,0.5,0,0,False,0.06666666666666667
TPD52,0,,1,0,1.827720983460169,2.8333886053007343e-14,0,0,False,,0.5,0,0,False,0.06666666666666667
TPM2,0,,0,1,1.2011368169654275,6.858522720753368e-07,0,0,False,,0.5,0,0,False,0.06666666666666667
TPM3,0,,1,0,1.1474206962081146,4.048780854116756e-17,0,0,False,,0.5,0,0,False,0.06666666666666667
TOGARAM2,0,,0,1,1.001482229798913,1.2753785889649458e-06,0,0,False,,0.5,0,0,False,0.06666666666666667
TOM1L2,0,,0,1,1.3073173643131568,3.0646583440439955e-22,0,0,False,,0.5,0,0,False,0.06666666666666667
TOX2,0,,0,1,1.6240376950438713,5.465757222740359e-21,0,0,False,,0.5,0,0,False,0.06666666666666667
TOX3,0,,1,0,1.6889111170194564,9.560208231249918e-16,0,0,False,,0.5,0,0,False,0.06666666666666667
TNNC2,0,,0,1,1.2130095138026733,5.653867686476984e-05,0,0,False,,0.5,0,0,False,0.06666666666666667
TNNI2,0,,0,1,1.9506345797675049,6.67384304051214e-23,0,0,False,,0.5,0,0,False,0.06666666666666667
TNNT3,0,,0,1,2.392787002514222,1.5169358296761778e-12,0,0,False,,0.5,0,0,False,0.06666666666666667
TNS3,0,,0,1,1.1785517890237314,5.0129382745341125e-20,0,0,False,,0.5,0,0,False,0.06666666666666667
TRIM31,0,,1,0,1.4792322780750118,1.272280498291543e-13,0,0,False,,0.5,0,0,False,0.06666666666666667
TNFRSF25,0,,1,0,1.1943939036436897,4.361368819596586e-12,0,0,False,,0.5,0,0,False,0.06666666666666667
TNFSF12,0,,0,1,1.3141178155854796,1.1704751669076768e-26,0,0,False,,0.5,0,0,False,0.06666666666666667
TNFSF13,0,,0,1,1.1399111153227777,4.1030817008777823e-23,0,0,False,,0.5,0,0,False,0.06666666666666667
TNFSF4,0,,1,0,1.4005977431202925,6.6361000663961595e-18,0,0,False,,0.5,0,0,False,0.06666666666666667
TNMD,0,,0,1,3.2250519406276346,2.5816059942387768e-20,0,0,False,,0.5,0,0,False,0.06666666666666667
TNN,0,,0,1,1.1193804742236502,4.887126557037998e-07,0,0,False,,0.5,0,0,False,0.06666666666666667
TNNC1,0,,0,1,4.202467532908482,2.899707869393315e-50,0,0,False,,0.5,0,0,False,0.06666666666666667
TRHDE,0,,0,1,1.3883748492949064,6.65064017682904e-29,0,0,False,,0.5,0,0,False,0.06666666666666667
TRHDE-AS1,0,,0,1,1.9653258523791104,2.2925567774781054e-13,0,0,False,,0.5,0,0,False,0.06666666666666667
TRIB3,0,,1,0,1.6535564213783651,7.734261539958108e-16,0,0,False,,0.5,0,0,False,0.06666666666666667
TRIM11,0,,1,0,1.17758669886942,3.591439465122589e-18,0,0,False,,0.5,0,0,False,0.06666666666666667
TRIM29,0,,0,1,2.502635562389406,1.4094177049969878e-10,0,0,False,,0.5,0,0,False,0.06666666666666667
TNFRSF21,0,,1,0,1.6126465537940122,8.659134211643662e-26,0,0,False,,0.5,0,0,False,0.06666666666666667
TTYH1,0,,0,1,1.5251117273472268,4.374662807666158e-09,0,0,False,,0.5,0,0,False,0.06666666666666667
TUB,0,,0,1,1.0620226988958232,2.723886380484034e-13,0,0,False,,0.5,0,0,False,0.06666666666666667
TUBA1A,0,,0,1,1.390221995832114,4.50520900355347e-22,0,0,False,,0.5,0,0,False,0.06666666666666667
TUBA1C,0,,1,0,1.2003034286213523,1.7742331888042332e-18,0,0,False,,0.5,0,0,False,0.06666666666666667
TUBA3D,0,,1,0,1.0235033549023411,9.770386071011402e-06,0,0,False,,0.5,0,0,False,0.06666666666666667
TUBA4B,0,,0,1,2.0306202212972915,7.73796803394743e-09,0,0,False,,0.5,0,0,False,0.06666666666666667
TTC29,0,,0,1,1.35881839784998,1.9198382242341186e-07,0,0,False,,0.5,0,0,False,0.06666666666666667
TTC39A,0,,1,0,1.398991135334683,1.798984913216396e-07,0,0,False,,0.5,0,0,False,0.06666666666666667
AC009065.5,0,,1,0,1.3922607938488512,7.370164834587103e-18,0,0,False,,0.5,0,0,False,0.06666666666666667
AC009093.3,0,,0,1,3.2726272753457524,3.036662163934778e-22,0,0,False,,0.5,0,0,False,0.06666666666666667
AC009159.3,0,,0,1,1.1189603168788422,1.1637142938708011e-26,0,0,False,,0.5,0,0,False,0.06666666666666667
AC009237.14,0,,1,0,1.0395953144904733,1.4602115628926855e-20,0,0,False,,0.5,0,0,False,0.06666666666666667
TTC25,0,,0,1,1.0349139808563246,1.5998781143061688e-05,0,0,False,,0.5,0,0,False,0.06666666666666667
AC009549.1,0,,0,1,1.0021197862280515,3.6144674805542176e-08,0,0,False,,0.5,0,0,False,0.06666666666666667
AC007423.1,0,,0,1,1.8350858929888216,2.4103521044746887e-11,0,0,False,,0.5,0,0,False,0.06666666666666667
AC007688.1,0,,0,1,1.1448125949544363,1.542445754278702e-07,0,0,False,,0.5,0,0,False,0.06666666666666667
AC007877.1,0,,0,1,1.1910318874231287,3.5540275125583937e-19,0,0,False,,0.5,0,0,False,0.06666666666666667
AC007938.3,0,,0,1,1.0497384869869677,1.7775548764183257e-10,0,0,False,,0.5,0,0,False,0.06666666666666667
AC008268.1,0,,0,1,3.3788483206967967,1.0737099267000275e-29,0,0,False,,0.5,0,0,False,0.06666666666666667
AC008496.3,0,,1,0,1.913629536269593,1.700887293412976e-15,0,0,False,,0.5,0,0,False,0.06666666666666667
AC026992.1,0,,0,1,1.2255999911389313,2.116387732487527e-17,0,0,False,,0.5,0,0,False,0.06666666666666667
AC026992.2,0,,0,1,1.3606386117665807,1.047225705104096e-20,0,0,False,,0.5,0,0,False,0.06666666666666667
AC027277.2,0,,0,1,1.547436706052928,4.097668198242423e-15,0,0,False,,0.5,0,0,False,0.06666666666666667
AC027288.1,0,,0,1,1.45323296770239,4.6290315959235774e-14,0,0,False,,0.5,0,0,False,0.06666666666666667
AC027288.2,0,,0,1,2.9151746587909697,2.5240169948485364e-18,0,0,False,,0.5,0,0,False,0.06666666666666667
AC009244.1,0,,0,1,1.9189912639628977,9.842263365211327e-21,0,0,False,,0.5,0,0,False,0.06666666666666667
TSHZ2,0,,0,1,2.371346788162451,4.1690919356779676e-33,0,0,False,,0.5,0,0,False,0.06666666666666667
TSKU,0,,1,0,1.3077418127062126,4.388179010590545e-14,0,0,False,,0.5,0,0,False,0.06666666666666667
TSLP,0,,0,1,1.6462390222673249,5.568710283567307e-40,0,0,False,,0.5,0,0,False,0.06666666666666667
TSPAN1,0,,1,0,1.7560205289934565,1.6443775234999662e-08,0,0,False,,0.5,0,0,False,0.06666666666666667
TSPAN12,0,,0,1,1.4131458822263632,1.717745881753492e-20,0,0,False,,0.5,0,0,False,0.06666666666666667
TSPAN13,0,,1,0,1.4306061090945112,8.172663088203875e-14,0,0,False,,0.5,0,0,False,0.06666666666666667
TSPAN18,0,,0,1,2.1263176824515453,1.2852582383767714e-27,0,0,False,,0.5,0,0,False,0.06666666666666667
TSPAN19,0,,0,1,1.038818003410729,2.806023946907557e-05,0,0,False,,0.5,0,0,False,0.06666666666666667
TRPM8,0,,1,0,1.031517597837675,7.96054335711684e-09,0,0,False,,0.5,0,0,False,0.06666666666666667
TRPS1,0,,1,0,1.0921851931794926,1.4511335931670822e-05,0,0,False,,0.5,0,0,False,0.06666666666666667
TRPV2,0,,0,1,1.929092556606796,2.069325006351379e-37,0,0,False,,0.5,0,0,False,0.06666666666666667
TSACC,0,,1,0,1.2380308319275757,1.0180061317897031e-24,0,0,False,,0.5,0,0,False,0.06666666666666667
TUSC8,0,,0,1,1.1275909219227769,2.767295116710816e-05,0,0,False,,0.5,0,0,False,0.06666666666666667
TSC22D3,0,,0,1,1.0724237802026737,1.014614892572366e-09,0,0,False,,0.5,0,0,False,0.06666666666666667
TRIM46,0,,1,0,1.083864751747361,4.3861809623665895e-14,0,0,False,,0.5,0,0,False,0.06666666666666667
TRIM58,0,,0,1,1.5232586168459668,8.026164774364963e-19,0,0,False,,0.5,0,0,False,0.06666666666666667
TRIM59,0,,1,0,1.409194142145561,8.902809901700796e-25,0,0,False,,0.5,0,0,False,0.06666666666666667
TRIM71,0,,0,1,1.040733582849199,7.570861074365183e-15,0,0,False,,0.5,0,0,False,0.06666666666666667
TRMT9B,0,,0,1,1.5202248225765014,2.6285607442817336e-18,0,0,False,,0.5,0,0,False,0.06666666666666667
TRPC1,0,,0,1,1.057535299332952,2.7499358712597447e-16,0,0,False,,0.5,0,0,False,0.06666666666666667
TWIST1,0,,0,1,1.2616510261355858,6.510305035181883e-10,0,0,False,,0.5,0,0,False,0.06666666666666667
TXNDC17,0,,1,0,1.4008542723694797,1.6182123991870354e-25,0,0,False,,0.5,0,0,False,0.06666666666666667
TYMP,0,,1,0,1.4042396502119263,3.36628775670235e-11,0,0,False,,0.5,0,0,False,0.06666666666666667
TYMS,0,,1,0,1.1909371765333685,3.990191229212484e-13,0,0,False,,0.5,0,0,False,0.06666666666666667
TUBB1,0,,0,1,1.351050707621817,1.18033895589254e-15,0,0,False,,0.5,0,0,False,0.06666666666666667
TUFT1,0,,1,0,1.3758265701887282,6.973066719221304e-18,0,0,False,,0.5,0,0,False,0.06666666666666667
TSC22D1,0,,0,1,1.0122688763752905,1.722680874306319e-14,0,0,False,,0.5,0,0,False,0.06666666666666667
ADGRG3,0,,0,1,1.0077510552246207,1.620573808865095e-12,0,0,False,,0.5,0,0,False,0.06666666666666667
ADGRL3,0,,0,1,1.3864041946975991,1.1606506053149257e-18,0,0,False,,0.5,0,0,False,0.06666666666666667
ADD3,0,,0,1,1.5030023788632825,3.310197022793861e-17,0,0,False,,0.5,0,0,False,0.06666666666666667
ADGRA2,0,,0,1,1.449317550615146,3.4942743752491736e-16,0,0,False,,0.5,0,0,False,0.06666666666666667
ADGRB2,0,,1,0,1.3636205344383057,3.598911019295984e-11,0,0,False,,0.5,0,0,False,0.06666666666666667
ADGRD2,0,,0,1,1.4806394757104804,2.0242581395318077e-09,0,0,False,,0.5,0,0,False,0.06666666666666667
ADGRE1,0,,0,1,2.158403980986271,1.0428558157114799e-20,0,0,False,,0.5,0,0,False,0.06666666666666667
ADGRE3,0,,0,1,1.991348029588182,4.269631266521857e-21,0,0,False,,0.5,0,0,False,0.06666666666666667
ADGRE5,0,,0,1,1.3799273600795106,1.6887167423235082e-23,0,0,False,,0.5,0,0,False,0.06666666666666667
ADARB1,0,,0,1,1.7064784838771514,2.380861092373125e-21,0,0,False,,0.5,0,0,False,0.06666666666666667
SGCB,0,,0,1,1.067451819907709,1.3873481709846055e-19,0,0,False,,0.5,0,0,False,0.06666666666666667
SFRP1,0,,0,1,4.54461641232882,5.652441277327031e-27,0,0,False,,0.5,0,0,False,0.06666666666666667
AC120036.3,0,,1,0,1.0456820437477914,4.760610404666935e-12,0,0,False,,0.5,0,0,False,0.06666666666666667
SFTA1P,0,,0,1,2.6756618697287786,4.3522435087902095e-24,0,0,False,,0.5,0,0,False,0.06666666666666667
SFTA2,0,,0,1,1.0791627583004075,1.4783297337239635e-05,0,0,False,,0.5,0,0,False,0.06666666666666667
SFTPA1,0,,0,1,5.142922781220399,1.1544375930276252e-24,0,0,False,,0.5,0,0,False,0.06666666666666667
SFTPA2,0,,0,1,4.957126750883493,3.3648233612846293e-25,0,0,False,,0.5,0,0,False,0.06666666666666667
SFTPB,0,,0,1,2.760083741749304,2.5532038977566705e-13,0,0,False,,0.5,0,0,False,0.06666666666666667
SFTPC,0,,0,1,8.477039026968383,9.169705678355416e-38,0,0,False,,0.5,0,0,False,0.06666666666666667
SIX1,0,,1,0,1.8186372143043088,2.296820433874348e-12,0,0,False,,0.5,0,0,False,0.06666666666666667
SKAP2,0,,0,1,1.3336043186545652,8.070945033434217e-22,0,0,False,,0.5,0,0,False,0.06666666666666667
SLA,0,,0,1,1.2084502632565672,1.6311835251529251e-16,0,0,False,,0.5,0,0,False,0.06666666666666667
SLAIN1,0,,0,1,1.3222693114631623,3.638075260029228e-15,0,0,False,,0.5,0,0,False,0.06666666666666667
SIGLEC6,0,,0,1,1.2379183592141227,7.492830124588228e-15,0,0,False,,0.5,0,0,False,0.06666666666666667
SIGLEC7,0,,0,1,1.0767264224519817,5.801698401881157e-13,0,0,False,,0.5,0,0,False,0.06666666666666667
SFRP5,0,,0,1,2.578324264100493,1.5914217435898753e-19,0,0,False,,0.5,0,0,False,0.06666666666666667
SH3GL3,0,,0,1,2.375220931074517,5.3105993391543555e-39,0,0,False,,0.5,0,0,False,0.06666666666666667
SGK2,0,,0,1,1.733482209890261,1.1301941861549973e-13,0,0,False,,0.5,0,0,False,0.06666666666666667
SGMS2,0,,0,1,1.188003533663121,9.106372538699071e-10,0,0,False,,0.5,0,0,False,0.06666666666666667
SGPL1,0,,1,0,1.0001879604037622,5.751310599597364e-22,0,0,False,,0.5,0,0,False,0.06666666666666667
SGPP2,0,,1,0,1.298146874194214,1.2917565445348423e-11,0,0,False,,0.5,0,0,False,0.06666666666666667
SH2B3,0,,0,1,1.0054836189626268,5.151850491110815e-16,0,0,False,,0.5,0,0,False,0.06666666666666667
SFTPD,0,,0,1,4.042712352343382,2.1176264500688288e-29,0,0,False,,0.5,0,0,False,0.06666666666666667
SFXN1,0,,1,0,1.3278113235389737,1.834787750284333e-35,0,0,False,,0.5,0,0,False,0.06666666666666667
SFXN4,0,,1,0,1.253072481677684,4.8351515743629584e-36,0,0,False,,0.5,0,0,False,0.06666666666666667
SFXN5,0,,1,0,1.0839142125079824,2.1226238335722164e-11,0,0,False,,0.5,0,0,False,0.06666666666666667
SGCA,0,,0,1,2.035099105074319,1.33232642518505e-29,0,0,False,,0.5,0,0,False,0.06666666666666667
ACSS3,0,,0,1,1.6005993858886631,8.824622461897013e-33,0,0,False,,0.5,0,0,False,0.06666666666666667
ADGRG1,0,,1,0,1.0892514986912945,6.665468538202035e-12,0,0,False,,0.5,0,0,False,0.06666666666666667
ACTA2-AS1,0,,0,1,2.119702426912021,1.8137659543411151e-13,0,0,False,,0.5,0,0,False,0.06666666666666667
ACTN2,0,,0,1,1.400948510071554,3.229356326795823e-25,0,0,False,,0.5,0,0,False,0.06666666666666667
ACVR1C,0,,0,1,3.103249669600882,5.990485989841175e-16,0,0,False,,0.5,0,0,False,0.06666666666666667
ACOT7,0,,1,0,1.096022481327226,2.046181613467412e-14,0,0,False,,0.5,0,0,False,0.06666666666666667
ACOXL,0,,0,1,1.5541359801998582,6.811219018228455e-29,0,0,False,,0.5,0,0,False,0.06666666666666667
ACP5,0,,0,1,1.9931870812502763,1.1904808512390884e-29,0,0,False,,0.5,0,0,False,0.06666666666666667
ACSL1,0,,0,1,2.358162709836325,5.93075769996172e-17,0,0,False,,0.5,0,0,False,0.06666666666666667
ACSL5,0,,0,1,1.2188047713631054,4.440754268786081e-16,0,0,False,,0.5,0,0,False,0.06666666666666667
ACSM1,0,,0,1,1.109868639966283,0.0076583748548515,0,0,False,,0.5,0,0,False,0.06666666666666667
ACSM3,0,,0,1,1.1985529021590493,5.4695440221530035e-08,0,0,False,,0.5,0,0,False,0.06666666666666667
ADGRF1,0,,1,0,1.12017028520712,1.55526651376375e-05,0,0,False,,0.5,0,0,False,0.06666666666666667
ADGRF4,0,,1,0,1.7446798519100384,1.2431556426591974e-16,0,0,False,,0.5,0,0,False,0.06666666666666667
ACTA2,0,,0,1,1.6721938697895489,6.957524954851599e-12,0,0,False,,0.5,0,0,False,0.06666666666666667
SLC1A1,0,,0,1,2.5505396877407085,1.3010971072892762e-30,0,0,False,,0.5,0,0,False,0.06666666666666667
SLC1A3,0,,0,1,1.009385769045489,4.782575141956207e-08,0,0,False,,0.5,0,0,False,0.06666666666666667
SLC15A2,0,,0,1,2.036220010118092,5.856428700088797e-28,0,0,False,,0.5,0,0,False,0.06666666666666667
SLC15A3,0,,0,1,1.501733277106596,1.2466512644399487e-27,0,0,False,,0.5,0,0,False,0.06666666666666667
SLC16A12,0,,0,1,1.2281107730934762,5.970909758354477e-13,0,0,False,,0.5,0,0,False,0.06666666666666667
SLC16A14,0,,1,0,1.427860937917799,2.8312300716784336e-10,0,0,False,,0.5,0,0,False,0.06666666666666667
SLC16A3,0,,1,0,1.5215475132105154,2.340969806206532e-18,0,0,False,,0.5,0,0,False,0.06666666666666667
SLC16A5,0,,0,1,1.066773793157484,5.208174220518634e-14,0,0,False,,0.5,0,0,False,0.06666666666666667
SLC10A6,0,,0,1,1.4911186828123082,2.7042607692350855e-20,0,0,False,,0.5,0,0,False,0.06666666666666667
SLC11A1,0,,0,1,2.009482648239055,1.013164186852e-24,0,0,False,,0.5,0,0,False,0.06666666666666667
SLC12A4,0,,0,1,1.1209512863157398,5.796548386579396e-23,0,0,False,,0.5,0,0,False,0.06666666666666667
SLC12A8,0,,1,0,1.2572482741587128,3.904575426359792e-12,0,0,False,,0.5,0,0,False,0.06666666666666667
SIM2,0,,1,0,1.1189335622133734,4.0675217747213826e-14,0,0,False,,0.5,0,0,False,0.06666666666666667
SLC13A2,0,,0,1,2.063238559622992,3.538827441230173e-09,0,0,False,,0.5,0,0,False,0.06666666666666667
SLC14A1,0,,0,1,1.79277359623315,1.1757983876995246e-14,0,0,False,,0.5,0,0,False,0.06666666666666667
SLC14A2,0,,0,1,1.0381731137482588,1.2559226991896828e-07,0,0,False,,0.5,0,0,False,0.06666666666666667
SLC39A8,0,,0,1,2.7459283203535483,6.9200970750440175e-46,0,0,False,,0.5,0,0,False,0.06666666666666667
SLC44A2,0,,0,1,1.0223987055053962,1.2274451485092197e-19,0,0,False,,0.5,0,0,False,0.06666666666666667
SLC44A4,0,,1,0,1.876357658828273,8.163226143384672e-08,0,0,False,,0.5,0,0,False,0.06666666666666667
SLC44A5,0,,1,0,1.326118945839345,1.569279132202331e-09,0,0,False,,0.5,0,0,False,0.06666666666666667
SLC46A2,0,,0,1,2.6881323107708166,1.5637284691238644e-30,0,0,False,,0.5,0,0,False,0.06666666666666667
SLC47A1,0,,0,1,1.1281194492872435,3.3314666460336723e-11,0,0,False,,0.5,0,0,False,0.06666666666666667
SLC4A11,0,,1,0,1.0008653677170951,1.5300553461830773e-07,0,0,False,,0.5,0,0,False,0.06666666666666667
SLC4A4,0,,0,1,1.3267642611036474,7.200599832493573e-08,0,0,False,,0.5,0,0,False,0.06666666666666667
SLC35A2,0,,1,0,1.2032228774385132,1.4199686005229056e-20,0,0,False,,0.5,0,0,False,0.06666666666666667
SLC12A9-AS1,0,,1,0,1.2868266038522798,2.1948114528326108e-22,0,0,False,,0.5,0,0,False,0.06666666666666667
SIPA1L3,0,,1,0,1.0874374536818472,4.485431860030259e-10,0,0,False,,0.5,0,0,False,0.06666666666666667
SIRPB1,0,,0,1,2.4717860468271096,1.492839744322995e-38,0,0,False,,0.5,0,0,False,0.06666666666666667
SIRPB2,0,,0,1,1.173573273891435,6.012048802416538e-18,0,0,False,,0.5,0,0,False,0.06666666666666667
SHROOM2,0,,1,0,1.0868522613620168,1.2453177636233224e-11,0,0,False,,0.5,0,0,False,0.06666666666666667
SIAH2,0,,1,0,1.2941723252476347,3.9304134769778047e-16,0,0,False,,0.5,0,0,False,0.06666666666666667
SIDT2,0,,0,1,1.0932973539624546,3.420696603181063e-23,0,0,False,,0.5,0,0,False,0.06666666666666667
SIGLEC1,0,,0,1,1.4526046870583105,4.9057167597640834e-17,0,0,False,,0.5,0,0,False,0.06666666666666667
SIGLEC11,0,,0,1,1.4061679613346425,7.647272922880346e-21,0,0,False,,0.5,0,0,False,0.06666666666666667
SIGLEC14,0,,0,1,1.3510619670817985,3.299672662636739e-13,0,0,False,,0.5,0,0,False,0.06666666666666667
SIGLEC17P,0,,0,1,1.4093306442786968,5.802090739092095e-22,0,0,False,,0.5,0,0,False,0.06666666666666667
SH3RF2,0,,0,1,1.492578265416922,4.94716059559693e-19,0,0,False,,0.5,0,0,False,0.06666666666666667
SHC3,0,,0,1,1.840553800369486,1.775811954255949e-23,0,0,False,,0.5,0,0,False,0.06666666666666667
SLC19A1,0,,0,1,1.0269735317931752,3.5461338802405965e-18,0,0,False,,0.5,0,0,False,0.06666666666666667
SHISA3,0,,0,1,1.086771823965186,1.7343799649450764e-11,0,0,False,,0.5,0,0,False,0.06666666666666667
SHMT2,0,,1,0,1.3102030425143605,3.5113697142230654e-27,0,0,False,,0.5,0,0,False,0.06666666666666667
SLC24A2,0,,1,0,1.3218548755858872,5.1745870323828656e-21,0,0,False,,0.5,0,0,False,0.06666666666666667
SLC24A3,0,,0,1,1.2743494421643995,3.722485001273624e-16,0,0,False,,0.5,0,0,False,0.06666666666666667
SLC25A10,0,,1,0,1.5904772332864658,1.7552512482509003e-33,0,0,False,,0.5,0,0,False,0.06666666666666667
SLC25A22,0,,1,0,1.4077748543482986,3.288688148945593e-18,0,0,False,,0.5,0,0,False,0.06666666666666667
SLC25A24P1,0,,1,0,1.4401772211019976,7.270378825929594e-09,0,0,False,,0.5,0,0,False,0.06666666666666667
SLC25A25,0,,0,1,1.3159322437080685,5.7018055575628586e-11,0,0,False,,0.5,0,0,False,0.06666666666666667
SLC16A7,0,,0,1,2.208530824464218,2.500114172736003e-17,0,0,False,,0.5,0,0,False,0.06666666666666667
SLC16A9,0,,1,0,1.667540742120614,1.4951609411047002e-12,0,0,False,,0.5,0,0,False,0.06666666666666667
SLC17A7,0,,0,1,1.5541160118186763,1.9100202090050385e-23,0,0,False,,0.5,0,0,False,0.06666666666666667
SLC17A9,0,,1,0,1.4418806480210091,4.021533527194319e-19,0,0,False,,0.5,0,0,False,0.06666666666666667
SHISA2,0,,0,1,1.4269054624480435,6.158039684713762e-09,0,0,False,,0.5,0,0,False,0.06666666666666667
ADAMTS7P3,0,,0,1,2.717889783386589,3.8144071315074216e-25,0,0,False,,0.5,0,0,False,0.06666666666666667
ADAMTS9,0,,0,1,1.192790998886688,1.8574361468157835e-14,0,0,False,,0.5,0,0,False,0.06666666666666667
ADAMTS9-AS2,0,,0,1,1.4418197577435634,1.2394559733164518e-19,0,0,False,,0.5,0,0,False,0.06666666666666667
ADAMTSL2,0,,1,0,1.0456512642020293,4.0960630918959565e-14,0,0,False,,0.5,0,0,False,0.06666666666666667
ADAMTSL3,0,,0,1,2.0231645336784068,1.019263882642942e-28,0,0,False,,0.5,0,0,False,0.06666666666666667
AGPAT4,0,,0,1,1.0372656419362287,5.6895017220765115e-24,0,0,False,,0.5,0,0,False,0.06666666666666667
AGRP,0,,0,1,2.916244972342593,1.0096253745919697e-28,0,0,False,,0.5,0,0,False,0.06666666666666667
AGT,0,,1,0,1.2516056356777434,4.1033655036297547e-07,0,0,False,,0.5,0,0,False,0.06666666666666667
AGTPBP1,0,,0,1,1.2009702241282865,2.55428882592967e-28,0,0,False,,0.5,0,0,False,0.06666666666666667
AGTR2,0,,0,1,3.4175766372805443,1.3424140580263154e-21,0,0,False,,0.5,0,0,False,0.06666666666666667
AFAP1-AS1,0,,1,0,2.9109212693431075,1.6516187178683793e-23,0,0,False,,0.5,0,0,False,0.06666666666666667
AFF3,0,,0,1,2.0395259458022643,9.50151109584222e-30,0,0,False,,0.5,0,0,False,0.06666666666666667
SH3GL2,0,,0,1,1.8382494223153203,1.1643610408525442e-24,0,0,False,,0.5,0,0,False,0.06666666666666667
AGAP1-IT1,0,,1,0,1.1923895072041288,3.0295330727412936e-15,0,0,False,,0.5,0,0,False,0.06666666666666667
AGER,0,,0,1,6.605771753838828,2.3461665577957045e-51,0,0,False,,0.5,0,0,False,0.06666666666666667
AGMAT,0,,1,0,1.3970789359934033,1.3045806618278033e-29,0,0,False,,0.5,0,0,False,0.06666666666666667
AGPAT2,0,,0,1,1.0725776012073016,1.3794855655358198e-05,0,0,False,,0.5,0,0,False,0.06666666666666667
ADRA1D,0,,0,1,1.0297707488983665,1.927126582449606e-15,0,0,False,,0.5,0,0,False,0.06666666666666667
ADRA2A,0,,0,1,1.5958391288591476,5.770356813827504e-12,0,0,False,,0.5,0,0,False,0.06666666666666667
SCT,0,,1,0,1.6036933958148578,2.9618191526696104e-21,0,0,False,,0.5,0,0,False,0.06666666666666667
