,CD8_T,CD4_T,B_cells,NK_cells,Macrophage,Dendritic,Treg,Exhaustion,IFN_gamma
TCGA-B8-5552-11,-0.5340510994866837,0.4316914892413633,0.41528944539143375,-0.3797349255980141,0.6490732240299111,1.5385908483462964,1.6599014212033307,-0.5338364307225716,-0.2255923423436806
TCGA-B0-5705-11,-0.6412602359927237,-0.8012481042660307,-0.338030098033967,-0.8613752714716245,-0.629662012430407,-0.669520801684103,-0.6319942267310401,-0.5784456027901373,-0.6624107262244371
TCGA-B0-5712-11,-0.5190342676365017,0.4375854579468659,0.3262286894267452,-0.26439729246844007,-0.3314103057973292,0.6372093192164091,-0.4420907663771465,-0.34854820786065216,-0.5521374348525893
TCGA-CZ-5463-11,-0.5911816670336261,-0.7055238110852272,-0.0645725764578136,-0.7636597136913754,-0.3238319915052775,-0.4132223844538418,-0.4121127987517128,-0.1902563884734609,-0.5128612271886029
TCGA-CZ-5470-11,-0.6022281091749322,-0.8198776036988412,-0.15074694658591484,-0.7376490401939094,-0.5631559739439552,-0.5066326764072898,-0.6406357285978969,-0.46936552181215513,-0.5806067431016725
TCGA-B0-5699-11,-0.6087593568636869,-0.8924525705560523,-0.3945208761898133,-0.833098464096753,-0.6934895657662219,-0.7651167178348922,-0.6863228885032637,-0.5348087772793072,-0.7466736582672137
TCGA-CJ-5677-11,-0.6145566250476505,-0.7966521280872967,-0.26346813346333864,-0.7521408281760015,-0.682863491872853,-0.5717791706601294,-0.6078498138655645,-0.42944565438703686,-0.7115576509517769
TCGA-CZ-5988-11,-0.6402028784345203,-0.8887378991662853,-0.41313957180152533,-0.8253962008701362,-0.7548155422970684,-0.702153166274507,-0.6803592620811199,-0.42269519541448625,-0.792744365360324
TCGA-CZ-5457-11,-0.5729744136278233,-0.8752445452982411,-0.08013186858898817,-0.789480927082748,-0.5925139315860776,-0.6382858504455613,-0.5103554353303104,-0.5978430442699993,-0.5065738366215541
TCGA-CW-6087-11,-0.6511745954954856,-0.8809248902151872,-0.3733467351215289,-0.8666861262874185,-0.5386296968282102,-0.7650797467183817,-0.665842515953574,-0.48152386053783197,-0.7933126277725328
TCGA-B0-5709-11,-0.5942834371480364,-0.7378217810475292,-0.3347405360124345,-0.7678181404832817,-0.611858789373641,-0.4521121702667316,-0.6410165423562273,-0.5280830202009354,-0.6589577085214902
TCGA-B8-4622-11,-0.4773438326757013,-0.07951748175664967,0.17189450948601379,-0.21094280919059247,-0.12628098522202422,0.7198581389862908,-0.4275124189871399,-0.37599673113300125,-0.5720161317795814
TCGA-CZ-5467-11,-0.6363221328441784,-0.8812862668531101,0.012459713293505583,-0.8668868719746641,-0.7418536643326844,-0.688105843647683,-0.6075549611669786,-0.5229649876800982,-0.5586468658270657
TCGA-B0-4712-11,-0.6196179184645142,-0.781400168818761,0.45219014841646815,-0.8302300824569143,-0.8140781592203132,-0.7289006838466762,-0.34092342452653723,-0.02764194527981771,-0.26664088552986903
TCGA-CJ-6030-11,-0.5327539542672673,-0.4495544129796101,-0.20415924251719128,-0.7050377810582985,-0.6388896372542995,-0.4353837077815987,-0.5520612222139528,-0.29470654612806874,-0.6190515780459458
TCGA-CZ-4865-11,-0.6122631181058763,-0.7405012919652512,0.0034292629992582757,-0.7414414148106463,-0.31903334619732854,-0.6685524118876173,-0.15937237152116895,-0.5828809123909783,-0.4605520187986175
TCGA-CZ-4864-11,-0.6232310359965467,-0.7031101685757979,-0.4930862073893055,-0.7968671820034962,-0.3974231676173463,-0.5179276335918284,-0.573487683894108,-0.4877315348839772,-0.7711386927820393
