,CD8_T,CD4_T,B_cells,NK_cells,Macrophage,Dendritic,Treg,Exhaustion,IFN_gamma
TCGA-50-6595-11,0.8068204196581545,0.8150339853769731,-0.6321199578412674,2.0635342308686457,0.41576210544643044,-0.1292969697750097,-0.5225411975067922,-0.19998944739967617,0.09670976146166099
TCGA-55-6968-11,-0.24182249126098643,0.3544922656040963,2.035890050308925,-0.27660925816052573,1.3148595876591085,-0.20653955949169678,-0.5367526407549812,-0.18081786230059083,-0.2697528802012458
TCGA-55-6969-11,-0.3908120254132736,-0.11515598737197041,1.205941647985393,0.03326626433463086,0.9690076817347827,-0.09769372056492644,-0.5043234767224941,-0.09494029286124116,-0.3964228703927039
TCGA-73-4676-11,0.41130914831254706,0.03005959813496085,-0.6388227432506868,1.596168592135653,0.6184595511566577,0.32752783191396,-0.7653119680460347,-0.04847649237274267,-0.20781792476087854
TCGA-91-6836-11,0.287654304327755,0.11959605227381394,-0.5005420590015421,0.6751268847351236,1.0373060033524186,-0.06443602240377636,-0.40547744008564557,0.11057155933317914,-0.18170470353695123
TCGA-55-6979-11,-0.03392362019111781,0.8188207203690633,0.1510862872016938,0.12303359293722305,0.9725720784682729,-0.1971755071935124,0.025698976364959814,0.34161254057601886,0.7291336165823977
TCGA-50-5939-11,-0.659000855898568,-0.14057141451395663,-0.5805408578922727,-0.6917371361150684,1.2857274190795127,0.2973662269381729,-0.5993266004176402,-0.44754343311356437,-0.2055206077743976
TCGA-44-2661-11,0.00927379941030266,0.8594280959464914,-0.39930672695081326,-0.23718999140612165,1.042695512382555,0.5817643274019689,-0.379093544734123,-0.22039178348939184,0.040376740561103554
TCGA-38-4625-11,-0.5533268289076196,-0.49793944303295695,-0.6302902950077988,-0.4581273182716619,1.4966404193749583,-0.26755083682177155,-0.7855361256720697,-0.4199761370696429,-0.20956520284145644
TCGA-44-6144-11,0.10728587231253056,0.5934833147268576,-0.6578517555164867,0.6377049384824526,1.2130472125515543,0.22427995546606472,-0.46555091992687025,-0.12652979776529813,0.04935122177107926
TCGA-55-6982-11,1.1824876958184836,1.2074691531353192,-0.31614256643973215,0.9809568016497382,0.5642523167122836,0.12228790753481877,-0.14753004199941952,0.14723628787204546,0.9946158333239618
TCGA-44-3396-11,0.2647919219424349,0.9589806806773917,-0.1337139235573909,0.1292833404574866,1.425942661829542,0.18983185274001646,-0.15939508957839027,0.3857347647561719,0.1175061515755296
TCGA-49-6745-11,0.30158448422550305,-0.38430528762540755,-0.5918337883911907,0.728196877511918,0.1315039102312041,-0.010659693464800737,-0.6501870955710126,-0.26202971006862474,0.32397931104282096
TCGA-38-4632-11,0.4750804717391991,0.8124516882336938,-0.46907429541970896,0.9863056530384845,1.0199054627303579,0.7249967508040207,-0.02542793362485818,0.6267214852927642,0.28285833995360193
TCGA-55-6971-11,-0.20287545001155427,-0.2249425502483798,-0.5957465444307856,-0.03093383039972987,1.0973473518013483,-0.002781631176237522,-0.5386553695200372,-0.0986609465756022,-0.2848817332425065
TCGA-91-6849-11,-0.2494362362428038,0.05939166521766669,-0.5293301958049524,0.4473544149288206,0.22159482797053384,-0.3335178923003183,-0.585922869392793,-0.4304634643121817,-0.056661411912057626
TCGA-49-6743-11,-0.33785793283756094,-0.32982894000752355,-0.5028156291904594,-0.3277826890217623,0.13521186488013878,0.15383133879664604,-0.5637916166135042,-0.1338778850094082,-0.4509256383108978
